celebrity_name,partner,industry,age,season,week,judge_score,is_eliminated,v_hidden,partner_grouped_Anna Trebunskaya,partner_grouped_Artem Chigvintsev,partner_grouped_Cheryl Burke,partner_grouped_Derek Hough,partner_grouped_Edyta Sliwinska,partner_grouped_Emma Slater,partner_grouped_Gleb Savchenko,partner_grouped_Karina Smirnoff,partner_grouped_Kym Johnson,partner_grouped_Lindsay Arnold,partner_grouped_Louis van Amstel,partner_grouped_Maksim Chmerkoskiy,partner_grouped_Mark Ballas,partner_grouped_Other,partner_grouped_Peta Murgatroyd,partner_grouped_Sasha Farber,partner_grouped_Sharna Burgess,partner_grouped_Tony Dovolani,partner_grouped_Valentin Chmerkovskiy,partner_grouped_Witney Carson,industry_grouped_Athlete,industry_grouped_Comedian,industry_grouped_Entrepreneur,industry_grouped_Model,industry_grouped_Other,industry_grouped_Racing Driver,industry_grouped_Radio Personality,industry_grouped_Singer/Rapper,industry_grouped_Social Media Personality,industry_grouped_TV Personality,homestate_Alaska,homestate_Arizona,homestate_Arkansas,homestate_California,homestate_Colorado,homestate_Connecticut,homestate_Delaware,homestate_Florida,homestate_Georgia,homestate_Hawaii,homestate_Illinois,homestate_Indiana,homestate_Iowa,homestate_Kansas,homestate_Kentucky,homestate_Louisiana,homestate_Maine,homestate_Maryland,homestate_Massachusetts,homestate_Michigan,homestate_Minnesota,homestate_Mississippi,homestate_Missouri,homestate_Nebraska,homestate_Nevada,homestate_New Hamshire,homestate_New Jersey,homestate_New Mexico,homestate_New York,homestate_North Carolina,homestate_Ohio,homestate_Oregon,homestate_Pennsylvania,homestate_Rhode Island,homestate_South Carolina,homestate_South Dakota,homestate_Tennessee,homestate_Texas,homestate_Unknown,homestate_Utah,homestate_Virginia,homestate_Washington,homestate_Washington D.C.,homestate_West Virginia,homestate_Wisconsin,region_Australia,region_Brazil,region_Canada,region_Chile,region_Croatia,region_Cuba,region_Czechoslovakia,region_England,region_France,region_Germany,region_Ireland,region_Italy,region_Mexico,region_New Zealand,region_Philippines,region_Poland,region_Russia,region_South Africa,region_South Korea,region_Spain,region_Taiwan China,region_United States,region_Venezuela,region_Wales,region_Yugoslavia,Est_Fan_Support,Est_Fan_Uncertainty,Judge_Score_Std,Age_Std,Fan_Support_Std,prob_elimination
Brooke Burke,Derek Hough,TV Personality,37,7,9,24.5,0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2620087260683679,0.0454608067703128,-0.23449885110423158,0.05576756416882966,2.4363617590102895,0.006160697412540492
Brooke Burke,Derek Hough,TV Personality,37,7,10,30.0,0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.3257228536924539,0.0613731847051767,0.6350700677676253,0.05576756416882966,3.5343686235751037,0.002777166779779287
Gilles Marini,Cheryl Burke,Actor/Actress,33,8,1,24.0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0756500965681984,0.0308093922617721,-0.3135505710016731,-0.2550533604610553,-0.7752188133449515,0.10321802675112889
Gilles Marini,Cheryl Burke,Actor/Actress,33,8,2,27.0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0748502143165942,0.0298362111018502,0.1607597483829761,-0.2550533604610553,-0.789003451632504,0.10983922661794512
Gilles Marini,Cheryl Burke,Actor/Actress,33,8,3,27.0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0763777753805428,0.0275976650340965,0.1607597483829761,-0.2550533604610553,-0.762678481067837,0.10773136423696818
Gilles Marini,Cheryl Burke,Actor/Actress,33,8,4,30.0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0808906116905501,0.0324236086522671,0.6350700677676253,-0.2550533604610553,-0.684907264042303,0.1071528852146474
Gilles Marini,Cheryl Burke,Actor/Actress,33,8,5,29.0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1052085065492418,0.0342045949063749,0.47696662797274225,-0.2550533604610553,-0.26582885110151333,0.0768681300841485
Gilles Marini,Cheryl Burke,Actor/Actress,33,8,6,26.0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1187467983706814,0.0339654230969306,0.0026563085880930305,-0.2550533604610553,-0.03251894152970174,0.06084937936999467
Gilles Marini,Cheryl Burke,Actor/Actress,33,8,7,27.0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1367942369155368,0.0375325533160274,0.1607597483829761,-0.2550533604610553,0.2784986011882759,0.04861218844073922
Gilles Marini,Cheryl Burke,Actor/Actress,33,8,8,27.5,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1668968698846525,0.0376778952036529,0.23981146828041763,-0.2550533604610553,0.7972673401495398,0.03252108492427739
Gilles Marini,Cheryl Burke,Actor/Actress,33,8,9,28.0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1990541574361701,0.0415917324429848,0.3188631881778592,-0.2550533604610553,1.3514446285160069,0.021024733527723664
Gilles Marini,Cheryl Burke,Actor/Actress,33,8,10,30.0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2489389731390686,0.0452902639005516,0.6350700677676253,-0.2550533604610553,2.2111263368256546,0.010857003151231025
Gilles Marini,Cheryl Burke,Actor/Actress,33,8,11,29.0,0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3109329468942842,0.0620287699845262,0.47696662797274225,-0.2550533604610553,3.27948921462397,0.00443491232277
Denise Richards,Maksim Chmerkoskiy,Actor/Actress,38,8,1,18.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0803876513535674,0.0332271848153646,-1.2621712097709716,0.1334727953263009,-0.693574947697475,0.11499579042503438
Denise Richards,Maksim Chmerkoskiy,Actor/Actress,38,8,2,21.0,0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0766135760725183,0.0295294805365626,-0.7878608903863223,0.1334727953263009,-0.75861484890158,0.12688571699158707
Denise Richards,Maksim Chmerkoskiy,Actor/Actress,38,8,3,16.0,1,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.0415016000280753,0.0124200692853063,-1.5783780893607378,0.1334727953263009,-1.3637112719852946,0.17857631210579494
